Participant,Time,Polar_HR,HRMDUAL_HR,Vivo_HR,Polar_RR,HRMDUAL_RR,Vivo_RR
P5,21:25:30,81,80,79,791,765,760
P5,21:25:31,81,79,79,743,754,758
P5,21:25:32,81,79,80,765,765,753
P5,21:25:33,81,79,80,754,809,751
P5,21:25:34,80,78,79,765,796,760
P5,21:25:35,80,78,75,809,754,803
P5,21:25:36,79,78,76,796,754,791
P5,21:25:37,79,78,77,754,748,779
P5,21:25:38,79,79,78,752,693,766
P5,21:25:39,79,79,79,747,647,757
P5,21:25:40,79,84,77,647,608,780
P5,21:25:41,80,86,78,638,625,768
P5,21:25:42,82,86,80,628,603,745
P5,21:25:43,87,91,83,603,593,723
P5,21:25:44,90,92,104,598,649,577
P5,21:25:45,91,92,82,590,665,734
P5,21:25:46,94,93,82,650,609,730
P5,21:25:47,93,94,82,615,638,734
P5,21:25:48,94,93,75,620,662,802
P5,21:25:49,95,92,78,638,658,765
P5,21:25:50,94,93,79,682,629,758
P5,21:25:51,93,93,85,658,620,708
P5,21:25:52,93,94,90,625,619,664
P5,21:25:53,94,95,81,620,600,744
P5,21:25:54,95,96,92,614,585,649
P5,21:25:55,96,97,85,588,579,706
P5,21:25:56,98,99,82,579,587,730
P5,21:25:57,100,99,107,574,602,559
P5,21:25:58,100,99,81,597,603,741
P5,21:25:59,100,98,80,603,617,749
P5,21:26:00,100,97,74,601,687,808
P5,21:26:01,100,95,76,664,695,789
P5,21:26:02,97,94,76,687,704,787
P5,21:26:03,95,93,78,704,649,766
P5,21:26:04,93,93,79,681,651,761
P5,21:26:05,92,92,80,658,713,750
P5,21:26:06,92,92,81,652,984,739
P5,21:26:07,93,92,76,712,817,792
P5,21:26:08,86,92,75,984,708,805
P5,21:26:09,85,91,85,751,652,710
P5,21:26:10,84,91,85,708,679,708
P5,21:26:11,84,91,85,641,760,706
P5,21:26:12,85,91,84,680,824,718
P5,21:26:13,86,89,84,760,750,711
P5,21:26:14,84,88,84,767,833,711
P5,21:26:15,83,88,84,750,901,715
P5,21:26:16,83,88,87,833,854,689
P5,21:26:17,82,86,84,901,823,714
P5,21:26:18,79,85,81,854,732,739
P5,21:26:19,79,84,81,779,734,734
P5,21:26:20,78,83,82,732,769,730
P5,21:26:21,79,82,84,734,795,714
P5,21:26:22,79,80,84,780,811,713
P5,21:26:23,79,79,85,791,814,705
P5,21:26:24,78,79,83,810,766,726
P5,21:26:25,78,79,83,814,715,723
P5,21:26:26,77,80,86,730,749,698
P5,21:26:27,78,80,87,715,732,688
P5,21:26:28,79,81,89,750,688,673
P5,21:26:29,79,82,90,716,704,666
P5,21:26:30,80,81,88,688,764,684
P5,21:26:31,80,81,87,752,714,693
P5,21:26:32,80,82,88,764,683,683
P5,21:26:33,81,84,87,684,644,688
P5,21:26:34,82,85,88,669,643,685
P5,21:26:35,83,86,90,648,674,664
P5,21:26:36,85,87,91,643,710,656
P5,21:26:37,86,86,90,681,708,667
P5,21:26:38,86,86,91,710,718,662
P5,21:26:39,86,85,92,708,691,650
P5,21:26:40,86,86,92,708,694,653
P5,21:26:41,86,85,105,691,749,574
P5,21:26:42,86,84,90,700,787,666
P5,21:26:43,86,83,89,749,758,674
P5,21:26:44,84,83,85,787,666,708
P5,21:26:45,84,85,81,698,686,737
P5,21:26:46,83,84,82,666,744,728
P5,21:26:47,85,84,80,686,794,752
P5,21:26:48,85,81,85,744,839,708
P5,21:26:49,84,80,87,794,823,686
P5,21:26:50,84,79,88,839,767,679
P5,21:26:51,81,79,85,823,767,705
P5,21:26:52,80,78,103,766,822,584
P5,21:26:53,80,78,106,767,757,564
P5,21:26:54,80,78,91,822,782,656
P5,21:26:55,79,77,90,770,800,668
P5,21:26:56,79,77,86,782,752,697
P5,21:26:57,78,77,84,800,692,717
P5,21:26:58,78,80,83,695,673,725
P5,21:26:59,79,81,88,693,719,684
P5,21:27:00,80,81,93,673,724,646
P5,21:27:01,81,81,87,719,729,691
P5,21:27:02,82,81,81,724,675,742
P5,21:27:03,82,83,78,715,662,769
P5,21:27:04,82,84,81,674,760,737
P5,21:27:05,83,83,79,692,785,756
P5,21:27:06,84,82,82,760,756,732
P5,21:27:07,84,82,81,784,807,744
P5,21:27:08,82,81,79,756,804,762
P5,21:27:09,82,79,78,807,823,772
P5,21:27:10,81,79,78,804,824,770
P5,21:27:11,81,78,81,822,789,744
P5,21:27:12,79,78,80,824,780,747
P5,21:27:13,79,78,83,765,771,725
P5,21:27:14,79,78,105,771,749,573
P5,21:27:15,79,78,82,750,783,732
P5,21:27:16,79,77,81,775,803,743
P5,21:27:17,79,77,80,784,779,751
P5,21:27:18,79,77,79,803,801,764
P5,21:27:19,78,77,77,778,814,775
P5,21:27:20,78,76,76,801,794,791
P5,21:27:21,78,76,72,815,763,838
P5,21:27:22,77,76,73,793,793,827
P5,21:27:23,77,76,74,763,785,807
P5,21:27:24,77,76,75,793,794,798
P5,21:27:25,77,76,76,784,796,791
P5,21:27:26,77,76,67,795,791,896
P5,21:27:27,77,76,73,783,792,818
P5,21:27:28,77,76,78,791,793,771
P5,21:27:29,77,75,81,792,791,740
P5,21:27:30,76,76,76,792,764,794
P5,21:27:31,76,76,79,778,779,755
P5,21:27:32,76,76,76,764,802,794
P5,21:27:33,77,75,73,778,818,821
P5,21:27:34,77,75,78,802,738,769
P5,21:27:35,76,77,86,784,701,699
P5,21:27:36,76,78,88,738,731,683
P5,21:27:37,77,79,81,701,754,741
P5,21:27:38,78,78,79,731,800,764
P5,21:27:39,79,78,79,754,780,761
P5,21:27:40,79,78,78,800,766,768
P5,21:27:41,78,78,77,779,784,776
P5,21:27:42,78,78,78,766,759,772
P5,21:27:43,78,78,77,783,726,775
P5,21:27:44,78,80,75,747,678,799
P5,21:27:45,78,81,78,733,670,767
P5,21:27:46,79,83,80,688,671,751
P5,21:27:47,81,83,82,670,710,736
P5,21:27:48,82,83,83,682,714,726
P5,21:27:49,83,83,83,710,736,726
P5,21:27:50,83,83,82,715,727,729
P5,21:27:51,83,83,78,733,723,772
P5,21:27:52,83,83,79,718,718,761
P5,21:27:53,83,83,78,714,704,766
P5,21:27:54,83,83,78,696,720,769
P5,21:27:55,84,83,78,703,772,772
P5,21:27:56,84,82,79,752,746,757
P5,21:27:57,83,82,80,773,718,751
P5,21:27:58,82,82,81,745,760,745
P5,21:27:59,82,81,80,735,783,746
P5,21:28:00,82,81,80,759,743,748
P5,21:28:01,82,81,80,783,775,752
P5,21:28:02,81,79,79,736,800,757
P5,21:28:03,81,79,79,775,788,761
P5,21:28:04,81,79,78,800,735,769
P5,21:28:05,80,80,79,735,729,764
P5,21:28:06,80,80,79,735,757,757
P5,21:28:07,80,79,79,730,806,760
P5,21:28:08,80,79,71,757,803,846
P5,21:28:09,80,77,72,806,820,831
P5,21:28:10,80,77,73,803,814,820
P5,21:28:11,79,77,84,812,750,717
P5,21:28:12,79,79,87,820,711,688
P5,21:28:13,78,79,80,707,731,746
P5,21:28:14,79,79,78,710,804,766
P5,21:28:15,79,78,79,788,800,758
P5,21:28:16,79,77,78,803,785,766
P5,21:28:17,79,77,77,799,826,776
P5,21:28:18,79,76,76,785,853,787
P5,21:28:19,78,75,75,826,826,801
P5,21:28:20,77,75,73,854,784,819
P5,21:28:21,77,75,72,826,755,839
P5,21:28:22,76,76,73,785,753,818
P5,21:28:23,76,77,74,749,749,816
P5,21:28:24,76,78,75,753,709,797
P5,21:28:25,77,78,76,749,750,787
P5,21:28:26,78,78,79,735,762,760
P5,21:28:27,78,79,81,750,740,744
P5,21:28:28,79,78,81,762,768,743
P5,21:28:29,79,78,85,775,788,710
P5,21:28:30,79,78,80,767,762,752
P5,21:28:31,78,78,81,788,724,743
P5,21:28:32,78,80,80,742,698,746
P5,21:28:33,78,80,80,724,694,745
P5,21:28:34,79,81,81,697,744,745
P5,21:28:35,80,80,85,734,767,706
P5,21:28:36,80,80,85,744,745,708
P5,21:28:37,80,80,84,767,718,715
P5,21:28:38,80,81,86,755,733,694
P5,21:28:39,80,80,82,718,755,731
P5,21:28:40,81,80,84,733,742,711
P5,21:28:41,81,81,92,742,760,654
P5,21:28:42,81,80,89,729,770,671
P5,21:28:43,81,80,85,761,749,704
P5,21:28:44,80,80,80,735,771,751
P5,21:28:45,80,79,80,749,792,754
P5,21:28:46,80,79,78,772,745,765
P5,21:28:47,80,79,77,785,759,783
P5,21:28:48,80,79,76,745,745,790
P5,21:28:49,79,79,77,759,755,782
P5,21:28:50,79,79,80,750,756,751
P5,21:28:51,80,79,81,755,773,742
P5,21:28:52,80,78,77,756,792,777
P5,21:28:53,79,78,78,773,787,766
P5,21:28:54,79,78,82,792,758,731
P5,21:28:55,79,78,82,787,719,734
P5,21:28:56,79,79,83,730,742,726
P5,21:28:57,79,79,80,719,759,749
P5,21:28:58,79,78,79,742,794,756
P5,21:28:59,80,78,78,759,778,766
P5,21:29:00,79,78,78,794,780,772
P5,21:29:01,79,78,79,778,777,758
P5,21:29:02,79,77,77,780,723,777
P5,21:29:03,78,79,74,779,711,810
P5,21:29:04,78,79,67,723,699,893
P5,21:29:05,79,80,77,710,714,778
P5,21:29:06,80,81,82,726,706,731
P5,21:29:07,80,81,83,714,662,721
P5,21:29:08,81,83,82,694,669,732
P5,21:29:09,82,84,83,662,750,725
P5,21:29:10,83,84,84,679,811,718
P5,21:29:11,84,84,79,751,823,756
P5,21:29:12,84,84,78,811,794,766
P5,21:29:13,82,83,79,823,715,758
P5,21:29:14,81,84,78,772,670,773
P5,21:29:15,81,84,85,715,709,706
P5,21:29:16,81,84,85,692,736,702
P5,21:29:17,82,83,82,709,766,724
P5,21:29:18,82,82,80,736,785,747
P5,21:29:19,82,81,79,766,782,763
P5,21:29:20,81,80,78,785,769,765
P5,21:29:21,81,80,78,782,774,765
P5,21:29:22,80,79,79,769,726,757
P5,21:29:23,80,81,79,770,677,760
P5,21:29:24,80,83,75,765,615,795
P5,21:29:25,81,85,78,632,595,769
P5,21:29:26,86,89,78,595,573,771
P5,21:29:27,90,93,78,584,562,768
P5,21:29:28,94,95,77,565,651,778
P5,21:29:29,96,95,82,571,732,729
P5,21:29:30,98,95,86,652,753,696
P5,21:29:31,96,95,91,731,682,656
P5,21:29:32,93,94,81,719,676,741
P5,21:29:33,91,93,81,682,871,743
P5,21:29:34,90,93,83,676,846,720
P5,21:29:35,90,93,83,870,854,726
P5,21:29:36,88,93,79,846,830,757
P5,21:29:37,81,93,74,854,791,807
P5,21:29:38,79,90,69,830,725,871
P5,21:29:39,78,89,70,738,728,856
P5,21:29:40,79,88,75,726,714,802
P5,21:29:41,79,87,80,712,767,753
P5,21:29:42,80,85,79,714,764,763
P5,21:29:43,80,84,79,767,809,759
P5,21:29:44,80,83,82,764,798,734
P5,21:29:45,80,81,80,809,769,748
P5,21:29:46,79,81,80,798,750,754
P5,21:29:47,79,81,80,768,753,754
P5,21:29:48,79,80,79,737,781,753
P5,21:29:49,79,80,79,753,794,759
P5,21:29:50,79,79,77,781,781,777
P5,21:29:51,79,78,76,793,810,787
P5,21:29:52,78,77,75,781,820,797
P5,21:29:53,78,77,75,810,798,803
P5,21:29:54,78,77,75,820,806,798
P5,21:29:55,77,76,76,798,739,794
P5,21:29:56,77,77,77,779,754,784
P5,21:29:57,77,78,77,738,756,783
P5,21:29:58,77,77,75,755,774,796
P5,21:29:59,77,77,74,779,765,804
P5,21:30:00,77,77,74,774,770,813
P5,21:30:01,78,78,76,765,736,791
P5,21:30:02,78,78,83,760,743,719
P5,21:30:03,78,78,82,736,719,723
P5,21:30:04,78,79,82,743,745,728
P5,21:30:05,79,79,76,758,734,789
P5,21:30:06,79,79,78,745,700,769
P5,21:30:07,79,81,80,734,708,746
P5,21:30:08,80,82,85,695,692,701
P5,21:30:09,81,82,90,708,714,664
P5,21:30:10,81,83,81,714,702,737
P5,21:30:11,82,83,79,679,658,761
P5,21:30:12,83,85,76,680,687,791
P5,21:30:13,83,85,76,669,709,785
P5,21:30:14,84,84,76,658,730,787
P5,21:30:15,85,84,79,709,710,755
P5,21:30:16,85,85,76,730,691,785
P5,21:30:17,84,85,84,697,657,718
P5,21:30:18,85,86,87,691,687,689
P5,21:30:19,85,86,94,689,697,638
P5,21:30:20,86,86,103,687,690,582
P5,21:30:21,86,86,86,712,684,696
P5,21:30:22,86,86,85,690,699,707
P5,21:30:23,86,85,85,683,717,702
P5,21:30:24,86,85,86,708,719,694
P5,21:30:25,86,85,87,717,650,691
P5,21:30:26,85,87,89,700,632,677
P5,21:30:27,86,88,107,650,629,560
P5,21:30:28,88,90,91,632,616,659
P5,21:30:29,88,93,90,623,570,663
P5,21:30:30,89,95,86,615,596,698
P5,21:30:31,93,95,81,565,618,743
P5,21:30:32,96,95,85,561,642,703
P5,21:30:33,97,95,91,618,727,659
P5,21:30:34,97,94,85,667,675,703
P5,21:30:35,97,94,86,692,662,699
P5,21:30:36,92,93,86,672,675,692
P5,21:30:37,91,92,89,662,670,672
P5,21:30:38,91,91,98,680,667,612
P5,21:30:39,90,91,88,670,635,679
P5,21:30:40,90,92,88,653,638,679
P5,21:30:41,91,92,89,635,660,673
P5,21:30:42,91,90,95,660,694,631
P5,21:30:43,92,90,89,686,718,673
P5,21:30:44,90,89,90,695,718,669
P5,21:30:45,90,88,86,718,705,699
P5,21:30:46,89,87,82,718,720,731
P5,21:30:47,88,86,84,728,733,713
P5,21:30:48,87,86,86,720,720,696
P5,21:30:49,86,85,87,733,783,693
P5,21:30:50,86,83,86,756,756,696
P5,21:30:51,85,83,96,783,709,622
P5,21:30:52,83,83,90,757,699,666
P5,21:30:53,83,84,90,719,694,667
P5,21:30:54,84,85,89,699,655,674
P5,21:30:55,84,85,89,666,717,677
P5,21:30:56,84,85,90,655,811,668
P5,21:30:57,85,85,90,717,806,664
P5,21:30:58,85,85,90,811,783,668
P5,21:30:59,83,84,89,805,747,676
P5,21:31:00,81,84,93,783,747,647
P5,21:31:01,81,83,84,738,736,714
P5,21:31:02,81,84,83,730,701,719
P5,21:31:03,81,83,86,736,782,698
P5,21:31:04,81,82,87,735,786,688
P5,21:31:05,82,81,88,782,773,678
P5,21:31:06,81,81,89,786,734,671
P5,21:31:07,80,81,93,729,725,643
P5,21:31:08,81,82,89,735,679,674
P5,21:31:09,81,84,86,679,671,700
P5,21:31:10,81,84,89,677,673,675
P5,21:31:11,83,84,90,671,709,665
P5,21:31:12,83,84,89,686,724,671
P5,21:31:13,84,84,88,709,696,683
P5,21:31:14,84,85,88,691,684,678
P5,21:31:15,85,85,89,697,682,677
P5,21:31:16,85,86,86,681,663,699
P5,21:31:17,86,86,85,678,672,702
P5,21:31:18,86,87,87,668,659,686
P5,21:31:19,87,88,88,672,678,683
P5,21:31:20,87,88,88,654,674,679
P5,21:31:21,87,88,89,666,666,671
P5,21:31:22,88,88,88,679,664,678
P5,21:31:23,88,88,87,690,648,688
P5,21:31:24,89,89,105,655,666,571
P5,21:31:25,89,90,94,648,646,640
P5,21:31:26,90,90,92,630,638,655
P5,21:31:27,91,91,92,646,630,650
P5,21:31:28,91,91,92,649,633,650
P5,21:31:29,92,92,92,633,627,653
P5,21:31:30,93,93,92,625,611,649
P5,21:31:31,93,94,92,622,595,650
P5,21:31:32,95,97,92,595,570,652
P5,21:31:33,97,99,96,563,579,624
P5,21:31:34,100,99,96,558,589,628
P5,21:31:35,101,98,96,588,640,624
P5,21:31:36,101,97,93,624,643,643
P5,21:31:37,100,96,91,650,638,660
P5,21:31:38,97,96,92,643,633,655
P5,21:31:39,97,96,93,615,633,648
P5,21:31:40,96,95,92,633,644,654
P5,21:31:41,96,95,95,641,637,632
P5,21:31:42,95,94,93,636,631,642
P5,21:31:43,95,95,91,657,610,657
P5,21:31:44,94,96,90,615,597,663
P5,21:31:45,95,96,90,610,624,663
P5,21:31:46,96,96,85,621,635,704
P5,21:31:47,96,95,82,633,663,733
P5,21:31:48,96,94,85,635,729,703
P5,21:31:49,95,91,88,663,730,680
P5,21:31:50,94,90,88,729,695,680
P5,21:31:51,91,90,88,731,649,679
P5,21:31:52,89,90,88,678,605,683
P5,21:31:53,90,93,91,605,586,656
P5,21:31:54,92,94,93,587,663,647
P5,21:31:55,94,94,94,609,721,638
P5,21:31:56,95,94,93,664,708,643
P5,21:31:57,93,93,89,724,667,671
P5,21:31:58,92,93,87,708,667,690
P5,21:31:59,90,92,88,667,677,685
P5,21:32:00,90,91,88,664,702,678
P5,21:32:01,90,90,88,676,743,683
P5,21:32:02,89,87,87,721,747,690
P5,21:32:03,88,87,90,743,670,667
P5,21:32:04,87,87,89,717,595,671
P5,21:32:05,86,87,85,670,570,709
P5,21:32:06,89,87,84,582,610,718
P5,21:32:07,91,88,77,565,640,775
P5,21:32:08,95,88,80,611,699,748
P5,21:32:09,95,87,81,674,697,739
P5,21:32:10,93,88,84,699,686,716
P5,21:32:11,92,88,84,670,633,711
P5,21:32:12,91,90,86,686,599,694
P5,21:32:13,91,91,87,611,610,690
P5,21:32:14,91,92,84,589,619,709
P5,21:32:15,95,92,82,604,648,729
P5,21:32:16,96,92,81,648,666,737
P5,21:32:17,95,92,84,660,635,712
P5,21:32:18,94,93,85,648,615,702
P5,21:32:19,94,94,87,634,603,693
P5,21:32:20,95,95,89,620,601,675
P5,21:32:21,95,96,89,586,583,671
P5,21:32:22,97,97,80,601,599,750
P5,21:32:23,99,97,78,587,624,772
P5,21:32:24,99,97,86,622,634,695
P5,21:32:25,98,96,74,624,636,814
P5,21:32:26,98,96,88,648,626,681
P5,21:32:27,96,96,88,636,592,678
P5,21:32:28,96,97,91,621,584,660
P5,21:32:29,97,98,92,593,598,654
P5,21:32:30,98,97,88,584,639,681
P5,21:32:31,99,96,83,615,651,723
P5,21:32:32,98,95,85,639,657,707
P5,21:32:33,96,95,87,677,625,689
P5,21:32:34,95,95,88,625,609,679
P5,21:32:35,95,96,89,627,596,673
P5,21:32:36,96,96,105,610,607,570
P5,21:32:37,96,97,111,606,623,540
P5,21:32:38,97,96,89,606,645,673
P5,21:32:39,97,95,89,628,668,677
P5,21:32:40,97,95,85,645,642,708
P5,21:32:41,96,95,112,659,619,534
P5,21:32:42,95,96,89,650,594,672
P5,21:32:43,94,96,88,642,617,679
P5,21:32:44,96,96,87,601,640,690
P5,21:32:45,97,95,85,618,651,703
P5,21:32:46,97,94,88,666,653,682
P5,21:32:47,95,93,88,651,647,678
P5,21:32:48,94,93,87,662,646,689
P5,21:32:49,94,93,85,646,638,710
P5,21:32:50,93,93,83,648,625,721
P5,21:32:51,93,95,76,625,598,785
P5,21:32:52,94,97,84,616,576,714
P5,21:32:53,96,98,86,580,575,698
P5,21:32:54,97,99,87,571,589,693
P5,21:32:55,100,99,86,575,648,699
P5,21:32:56,101,98,82,604,655,729
P5,21:32:57,100,96,82,648,663,729
P5,21:32:58,97,96,81,662,624,739
P5,21:32:59,96,96,76,624,622,792
P5,21:33:00,95,97,70,626,581,852
P5,21:33:01,95,97,79,604,607,758
P5,21:33:02,97,96,81,581,659,743
P5,21:33:03,97,95,83,639,663,722
P5,21:33:04,96,94,83,664,660,721
P5,21:33:05,94,93,73,671,675,826
P5,21:33:06,94,92,75,667,674,803
P5,21:33:07,94,92,81,674,671,739
P5,21:33:08,92,92,81,675,625,744
P5,21:33:09,91,92,82,682,626,733
P5,21:33:10,91,93,83,693,640,727
P5,21:33:11,92,92,81,626,665,738
P5,21:33:12,93,92,82,667,657,724
P5,21:33:13,92,93,84,665,593,711
P5,21:33:14,92,94,83,612,597,721
P5,21:33:15,94,95,83,598,620,717
P5,21:33:16,96,95,84,597,638,713
P5,21:33:17,96,95,81,628,640,737
P5,21:33:18,96,94,74,639,645,812
P5,21:33:19,96,95,74,640,610,816
P5,21:33:20,95,95,80,645,619,746
P5,21:33:21,96,95,74,616,636,806
P5,21:33:22,96,94,62,640,657,962
P5,21:33:23,95,94,78,636,635,773
P5,21:33:24,95,95,81,622,626,741
P5,21:33:25,95,94,73,635,645,818
P5,21:33:26,95,94,88,627,645,681
P5,21:33:27,95,93,86,645,664,699
P5,21:33:28,95,93,86,648,677,698
P5,21:33:29,94,91,85,664,683,702
P5,21:33:30,93,91,87,677,677,689
P5,21:33:31,92,91,87,683,655,688
P5,21:33:32,91,91,87,669,625,691
P5,21:33:33,91,93,86,640,609,696
P5,21:33:34,91,93,87,624,677,691
P5,21:33:35,93,92,89,635,719,677
P5,21:33:36,93,92,87,677,707,690
P5,21:33:37,92,91,89,715,691,677
P5,21:33:38,90,91,89,708,660,677
P5,21:33:39,89,91,88,660,620,681
P5,21:33:40,90,92,87,614,618,686
P5,21:33:41,91,93,94,609,617,637
P5,21:33:42,93,93,100,617,638,599
P5,21:33:43,93,93,103,620,666,582
P5,21:33:44,94,91,97,638,703,619
P5,21:33:45,94,91,92,679,705,655
P5,21:33:46,92,90,91,703,703,659
P5,21:33:47,91,89,88,723,687,680
P5,21:33:48,89,89,85,704,633,706
P5,21:33:49,89,89,88,677,652,683
P5,21:33:50,89,90,91,632,676,660
P5,21:33:51,90,89,92,654,690,653
P5,21:33:52,90,89,92,676,686,655
P5,21:33:53,90,89,90,682,681,667
P5,21:33:54,89,89,94,681,659,638
P5,21:33:55,89,89,94,646,665,640
P5,21:33:56,89,89,92,659,741,654
P5,21:33:57,90,87,91,665,734,657
P5,21:33:58,89,86,90,741,723,668
P5,21:33:59,87,87,91,734,659,656
P5,21:34:00,87,88,89,632,635,674
P5,21:34:01,88,88,84,658,667,718
P5,21:34:02,89,88,88,650,676,685
P5,21:34:03,89,88,92,667,676,649
P5,21:34:04,89,89,94,664,669,637
P5,21:34:05,89,89,93,677,666,645
P5,21:34:06,89,89,94,664,663,640
P5,21:34:07,90,89,85,666,639,703
P5,21:34:08,90,90,92,666,632,653
P5,21:34:09,90,92,88,631,603,678
P5,21:34:10,92,93,94,596,655,637
P5,21:34:11,93,92,95,613,666,632
P5,21:34:12,94,91,97,655,678,621
P5,21:34:13,94,91,104,693,634,576
P5,21:34:14,92,92,104,677,649,576
P5,21:34:15,92,91,108,644,682,554
P5,21:34:16,92,91,96,650,670,624
P5,21:34:17,92,90,95,675,660,633
P5,21:34:18,91,91,101,670,640,593
P5,21:34:19,91,92,99,651,620,605
P5,21:34:20,91,93,99,620,608,609
P5,21:34:21,93,93,98,615,629,612
P5,21:34:22,94,94,99,612,637,607
P5,21:34:23,94,94,104,621,620,577
P5,21:34:24,95,93,113,629,645,529
P5,21:34:25,94,93,97,620,674,620
P5,21:34:26,94,93,96,633,695,628
P5,21:34:27,94,91,95,673,657,631
P5,21:34:28,93,92,95,675,644,632
P5,21:34:29,92,93,94,657,600,641
P5,21:34:30,92,93,88,633,603,688
P5,21:34:31,93,94,82,610,606,736
P5,21:34:32,95,95,93,606,623,648
P5,21:34:33,95,94,93,641,635,647
P5,21:34:34,95,94,93,635,646,647
P5,21:34:35,95,94,91,620,695,656
P5,21:34:36,95,93,95,669,645,632
P5,21:34:37,93,93,95,695,635,629
P5,21:34:38,93,93,95,623,656,630
P5,21:34:39,93,92,94,635,651,635
P5,21:34:40,93,93,98,663,630,613
P5,21:34:41,93,93,104,651,646,575
P5,21:34:42,93,92,108,633,684,558
P5,21:34:43,93,92,97,645,670,619
P5,21:34:44,93,91,94,670,653,638
P5,21:34:45,92,91,90,655,685,667
P5,21:34:46,92,90,91,670,673,659
P5,21:34:47,91,90,98,685,736,613
P5,21:34:48,91,87,96,721,744,628
P5,21:34:49,90,87,91,737,728,661
P5,21:34:50,88,87,92,744,681,655
P5,21:34:51,87,87,94,707,677,637
P5,21:34:52,86,88,95,681,630,634
P5,21:34:53,87,89,97,669,631,617
P5,21:34:54,88,89,99,629,703,608
P5,21:34:55,89,88,100,640,722,602
P5,21:34:56,90,87,98,703,735,612
P5,21:34:57,89,86,94,756,711,635
P5,21:34:58,87,86,91,735,640,656
P5,21:34:59,86,87,84,675,639,718
P5,21:35:00,86,87,88,640,674,678
P5,21:35:01,88,87,93,684,693,646
P5,21:35:02,89,88,93,674,657,642
P5,21:35:03,88,88,93,656,666,642
P5,21:35:04,89,88,93,668,654,646
P5,21:35:05,89,89,91,661,652,658
P5,21:35:06,89,89,92,654,660,653
P5,21:35:07,90,90,91,656,645,658
P5,21:35:08,90,90,92,660,662,649
P5,21:35:09,90,90,93,662,668,646
P5,21:35:10,91,91,89,668,625,677
P5,21:35:11,91,92,91,630,635,661
P5,21:35:12,91,92,94,614,725,636
P5,21:35:13,93,92,93,652,759,645
P5,21:35:14,93,90,96,726,757,622
P5,21:35:15,90,89,100,758,717,599
P5,21:35:16,88,87,101,760,717,593
P5,21:35:17,86,87,96,717,732,624
P5,21:35:18,86,85,97,717,745,619
P5,21:35:19,86,85,98,732,734,613
P5,21:35:20,85,84,99,746,752,609
P5,21:35:21,84,83,98,733,762,610
P5,21:35:22,84,82,115,752,785,520
P5,21:35:23,84,82,98,763,750,617
P5,21:35:24,82,81,94,784,763,639
P5,21:35:25,82,80,91,750,792,661
P5,21:35:26,82,80,76,763,799,793
P5,21:35:27,81,79,93,792,822,645
P5,21:35:28,80,78,93,792,793,645
P5,21:35:29,80,77,90,807,790,669
P5,21:35:30,80,77,87,822,798,689
P5,21:35:31,79,77,84,790,750,718
P5,21:35:32,78,77,83,779,761,726
P5,21:35:33,78,78,87,750,735,686
P5,21:35:34,78,80,93,760,712,643
P5,21:35:35,78,80,90,687,734,668
P5,21:35:36,80,80,81,712,701,743
P5,21:35:37,80,81,86,725,709,701
P5,21:35:38,81,82,87,713,676,688
P5,21:35:39,81,84,86,701,634,697
P5,21:35:40,83,86,85,675,637,703
P5,21:35:41,84,88,84,627,621,712
P5,21:35:42,86,89,81,637,630,742
P5,21:35:43,87,90,83,635,624,720
P5,21:35:44,89,91,84,631,630,714
P5,21:35:45,91,92,89,627,598,672
P5,21:35:46,92,94,79,605,579,760
P5,21:35:47,94,96,77,598,565,780
P5,21:35:48,97,98,82,565,557,746
P5,21:35:49,100,102,93,558,542,645
P5,21:35:50,103,103,94,551,559,641
